id,phrase,source,ragil,is_verified,visibility_tier,dna_status,category,vip_source,has_notes,corpus_role,rule_applied,confidence,cluster_id
"bc63cfac-5c3f-4966-b805-cf5f4f4fdb17","ימשחהו למלך","excel_import","489","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bc7fd855-0764-448a-bc7b-bb411fee7cd7","יום הולדת","excel_import","501","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bcdb528e-96ea-438d-9ca5-a5b32fc5279b","ברק דעת","excel_import","776","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bcddbca1-022d-451a-ba7a-04bdd5fa8457","דעה את יהוה 506","excel_import","506","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"bd3c0ddf-3a34-42a9-b052-09a482d1752d","חיבור זמני 1333 2222","excel_import","333","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"bd7822a1-9c61-48cc-b6ab-e46a69786c43","שאול חי בי","excel_import","367","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bd9b5422-2733-4940-8c87-e790e2767393","הוספתי חכמה","excel_import","634","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bde23917-92a0-4c22-aecb-7fb11c326be5","הגואל בשנת","excel_import","797","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bdec590a-aeac-4f6f-a832-49891be79684","זמן גאולתכם","excel_import","597","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"be1e6fa8-28c1-4a11-aea2-5f2085ff6785","הוא משיחי","excel_import","380","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"be3d45e0-e934-4d23-b0ec-6bcedd1e6c38","באו 396- 676 סת","excel_import","469","false","3","appendix","","","true","research_vocabulary","unverified_general_candidate","low",""
"be3d768a-2b5c-4084-a706-93dee976b29f","363 396 120 781 26 לפני","excel_import","170","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"be600639-c7d0-45d1-8cf3-ef7c1f163f2d","עצמות יהוה","excel_import","632","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"be78ec2e-8a79-4996-814b-621803e86b8a","ביחד ננצח","excel_import","222","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"bebd492d-7f0a-4ec7-ab19-690e2f245898","יום הדין","excel_import","125","true","3","appendix","","","true","public_core","linked_to_published_post","high",""
"bf857d0f-521f-428e-96ad-d0657f546dfa","אבנה לך מקדש","excel_import","552","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"bf924289-7b2b-470e-837d-95c135d237ff","ריח","excel_import","218","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"bfaa1d6f-775b-411c-b157-261627c253fa","דעת משיח","excel_import","832","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"bfac20df-eb21-4958-8523-7ceafbacb042","מלחמת גוג","excel_import","530","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bfb1a58f-6034-4ccf-99a8-3434eb84a217","קץ למינות","excel_import","726","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bfbcff8e-e929-4c69-a83d-582f46e98696","אור הגאולה","excel_import","257","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"bfc478c7-6177-4cb9-ae6f-c05a6220aca5","העת לגאולתך","excel_import","965","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bfd21da9-9e92-444f-9b70-ec47df0cfec3","רעיה כהן","excel_import","360","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"bfd790a4-021c-462c-b0ce-422870e26d24","מוצאי שבעית ∆","excel_import","929","false","3","appendix","","","false","research_vocabulary","unverified_general_candidate","low",""
"bfe559e1-c472-4c27-8a6d-6bd35f1db84a","דעת אמיתית","excel_import","1335","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c01a748a-2f90-4496-965a-770a1f6627cf","מילוי רגיל - 5330","excel_import","339","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c09fcbed-1f80-414b-9178-1492cb6513b4","אכזבת יהוה","excel_import","456","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c0b9fd20-175b-4fed-9eab-adea84712bed","מחשבות","excel_import","756","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"c0cf3739-64e0-498d-97e9-c926c15ab434","דעאש שליחי","excel_import","733","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c0da6cb0-0eaa-4247-b890-96bc5f35b75d","ישראל","excel_import","541","true","1","dna","","","true","public_core","graph_linked_node_id","high",""
"c10138a6-b265-495f-9a4f-61af90bb7914","ראה את האור","excel_import","819","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c111ecdd-f3af-463b-a800-f41cf44d39b2","מאדים כח 1120 123 3680 3600","excel_import","123","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c139ac1c-c33e-4ea1-9c6b-858f736ef0aa","זכר נקבה 1706 384","excel_import","384","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c145bd4e-c6de-464e-9ee3-a62bf351f41c","שם י ה ו","excel_import","361","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c1683a1d-4b34-44ec-91e2-8fd72c174b98","עולם הפוך","excel_import","257","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c183151c-b590-43f7-9bd5-b81a247066d9","יתגלה יהוה","excel_import","474","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c18a0157-8405-4fd7-9b38-bf02126eb55c","המשיח אליוט","excel_import","419","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c1b8c5af-de0d-419c-9ee2-e4347844d602","היום ההוא","excel_import","78","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c1d06c5a-efd3-45ea-9f4c-7bcbf0ff2646","ארץ אמתית 2910","excel_import","1142","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c2660e5c-19e2-48a2-ba2b-46410f2d34c9","דויד המלך","excel_import","119","true","3","appendix","","","true","public_core","linked_to_published_post","high",""
"c29926f6-51d8-46b2-b5d2-e4b24010ed67","סוד תדר 1604 456 261","excel_import","674","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c2aa1afc-c6da-48fb-b0f0-d3dfc26f61e7","מלכות","excel_import","496","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"c2e5fdc8-aeac-4c87-a2a0-cd71b5e079dc","השטן יפסיד","excel_import","528","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c2ff8af2-7702-4016-9948-4e0f4e4e5a3d","הסכנה מצפון","excel_import","406","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c319ea14-19fa-43f9-b61e-d8fde1d6c6c4","יהוה מושל","excel_import","402","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c320ec73-5854-43ba-9c1e-bd6214da5727","אור אינסוף","excel_import","414","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c362fac4-b752-4423-b223-14ee2eef5166","ועלו מושעים","excel_import","578","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c36901ee-b3ae-49cc-8f43-5d002b76b5c9","שאיבה 318 1970 3030","excel_import","318","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c398f7ab-5434-4916-be3c-3d7169e0bf96","איזון אדם 1109 4560 861","excel_import","119","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c3b798a2-7172-4cd8-8aec-095e0f6acc62","אדם דוד שלמה","excel_import","434","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"c3f65c25-cd5e-4d0e-9701-aa5b199d7b17","אבן השתיה","excel_import","773","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c421cd26-ff66-4455-844a-154c56f072c3","1537 (ן700)","excel_import","50","false","3","appendix","_לסינון_נוסחאות","","true","garbage_or_broken","debug_filter_artifact_row","high",""
"c42214b5-fd6a-48c6-865e-1c511ae750e1","עשו יפול","excel_import","502","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c455a3a2-8b82-4a99-95b9-161437d35dd7","הדרכה (מהטבע = 360)","excel_import","360","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c4958f5c-1a78-4717-bd70-8dd7647adf8f","אצפה לך יהוה","excel_import","252","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c4f7548d-ac2e-4338-b8b4-71c573789aa8","עשה אותי עבד","excel_import","868","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c52ed1f2-8733-43ff-9417-214711f003f7","סוד הגלות","excel_import","514","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c53f219a-76a9-42cd-9396-b6b70d5a256e","רמז יהוה","excel_import","273","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c543704e-ba53-40f7-bd4b-3b76606c687f","סוף יצר הרע","excel_import","721","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c54ba97a-a575-49be-9a14-68d6eb833768","הצום האחרון","excel_import","411","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c567a0eb-29be-4882-98d6-994d92025e8c","בקרקע המשכן","excel_import","887","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c56a4eff-4695-4a02-8d68-f2611d9bfb23","יהוה בישראל","excel_import","569","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c56b57fa-cc52-4000-899e-8a6bc2d30cf6","רצוני","excel_import","356","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"c56e1cea-07b3-4466-89d2-4791c2522697","שתים שש שש","excel_import","1950","true","3","appendix","","","true","numeric_word_construct","spelled_out_number_construct","medium",""
"c585ca63-155d-41d5-8d09-e3ecdb2c02f7","הכל בסדר","excel_import","321","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c5b653ac-2ce2-4b46-8af3-97c2e22a5b05","בשנה הבאה","excel_import","370","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c65197c6-daf7-43a6-af51-e2f1878d1c5a","השנה","excel_import","360","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"c6620b94-1e0a-4e27-a581-ae4b673b0329","זעקת ישראל","excel_import","1118","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c6624b43-d24f-4403-9006-0577fd69e33f","המשיח כבר פה","excel_import","670","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c6d9a143-7601-466e-a154-1a2f9b655739","שבע שבע שש","excel_import","1344","true","3","appendix","","","false","numeric_word_construct","spelled_out_number_construct","medium",""
"c71bccb5-3f4a-47e2-b18f-3532bfd6a81b","מלכות הרשעה","excel_import","1076","true","3","appendix","","","true","public_core","linked_to_published_post","high",""
"c71df23d-ddca-4122-8ec9-646d6235161c","יהוה שמו אחד","excel_import","385","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c7893515-45de-49d9-914a-7667cba03814","שקר","excel_import","600","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"c78b301c-b7d3-496b-9a9a-5fc10d557a82","לי המלכות","excel_import","541","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c7cb52d2-2758-4024-bf4a-3a56f3dc4a4a","יגאל עמיר","excel_import","364","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c7da27ad-a7fb-4ef8-8d13-a8ba026403cb","משיחו נבחרו","excel_import","630","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"c7da8959-5b85-44ce-bbf7-85b53fb1e1fa","פרצוף","excel_import","456","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"c8061128-ac9d-47ac-92ed-fee508326b3b","פטיש כבד 382","excel_import","425","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c8759cae-9360-4109-9b9d-8f40eed4142e","3960 6440 3580 2660 5140 -אטבח","excel_import","20","false","3","appendix","","","true","research_vocabulary","unverified_general_candidate","low",""
"c9154af7-c4b5-4221-b4f9-5a9215acdf8c","אבא כמשיחך","excel_import","402","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c916bb19-b53b-419d-b084-72d5da4afc52","אותי בראת","excel_import","1020","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c91e7f67-81b9-4f08-b8b9-a7cdc6359b3c","רוח אלהים 860","excel_import","300","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"c96d14d3-695b-4788-b7b0-39bff1031315","חלקי השכינה","excel_import","538","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"c98bae07-7d5b-4f58-ab45-bc5c86f8b763","חורבן ארהב","excel_import","474","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c9a08ad7-f272-4e22-8709-8bb2be5fcf68","שבטי ישרון","excel_import","887","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"c9a0e0bb-2605-4214-8dc6-0dfe65f828e7","תל אביב 1445 445","excel_import","445","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"ca4df583-2076-45f0-86a2-183fbff0266c","סודי בן משיח","excel_import","490","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"ca6a3cb2-79d8-4447-97d5-779140a7d4b5","וסת השכינה","excel_import","856","true","3","appendix","","","true","research_vocabulary","verified_general_no_extra_notes","medium",""
"ca9ceb57-1bf5-4a4b-bf9d-c5dd159b67c7","אחדות ישראל","excel_import","960","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"caa9823a-8f40-4fd8-81b6-bff82691c397","הוא האחרון","excel_import","282","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"caaf4a83-7fc8-4068-b492-476c031993c0","אמתין","excel_import","501","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"cb08e6dc-166e-4954-831a-5fc42f3b790a","644 צמח דוד - רת","excel_import","752","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cb090bbc-d2ec-4533-b79b-0fedaa79cc88","עת הגאלה","excel_import","514","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"cb1439e5-2376-44cc-a885-2b3ccbbc6109","כהן","excel_import","75","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"cb2bc2f4-733d-4292-8a8a-01a00f3246c6","כט אלול","excel_import","96","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"cb3c0e04-18c1-4f71-a984-a354a90201f1","לשם יהוה","excel_import","396","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cb8a2b99-a039-43e8-bdc6-cd51343db8ac","הריון","excel_import","271","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"cb9531b9-0619-4d21-b6f8-3a82583f57ef","עתיד לבוא","excel_import","523","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cbc1159d-4714-4ee6-bbdf-cb5d4a9c424a","משיח ציון","excel_import","514","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"cbfe740d-2fb7-4685-9ba6-d3884456bb5f","תמשול","excel_import","776","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"cc097f2b-b531-460b-bfcf-090fbc165aa6","אהבת עלם","excel_import","548","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cc53239a-4908-4c28-9075-a1b44dfda2b3","המציאות","excel_import","552","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"cc678e7a-1e05-494e-8bb7-a597b4faa7b5","ליבי 52 474 400 218","excel_import","52","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cc7b1337-435f-4544-9bc2-e94c51f1b14f","מסלול משיח 650","excel_import","524","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cca7095b-c734-46ad-b489-d3a51471a9fa","יבוא בימינו","excel_import","137","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cce7c153-c71d-4a58-a892-06aab44e0190","גאוני","excel_import","70","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"cd0e83ba-47a1-4bbc-af6a-dee6921044e4","העולם ( ∆ ) 151 321","excel_import","151","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cd5ab513-3122-4159-b2c5-5c07063d90ae","מלחמת סייבר","excel_import","800","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cd902489-fcb8-402c-87b8-34c7c35ac188","האהוב שלי","excel_import","359","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"cdd454e0-37a9-45af-85db-f3e727473d07","בצלם אלהים","excel_import","248","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cdf326db-5c47-49e7-9669-2075cf2bb8ee","משיח צדקנו","excel_import","608","true","3","appendix","","","false","public_core","graph_linked_node_id","high",""
"ceafb4d5-b8c0-4912-8fa6-d9dcb7841fb4","דויד ואליהו","excel_import","82","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"ceb1acb1-4d8c-41af-9613-360cb4fdcd3c","אין לחם 1313 - 670 - 2662 - 676 537","excel_import","139","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"ced1d7c9-0400-4dce-975e-ca7a99e64ac5","המשיח בא","excel_import","366","true","2","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cefddfd4-7b85-463f-89e2-fc897f47b8de","....בימינו = 2216 גדול","excel_import","161","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cf11ce8c-c8d7-47de-b898-b73e1b6d7929","משיח בן דויד","excel_import","434","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"cf469469-2ada-4d88-badf-b8cf50a6199d","פצצת אטום","excel_import","716","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cf4bf0f4-4439-4c29-a918-123e0f8092b8","נסתר 710 1380 3550","excel_import","710","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cf5ff509-476a-409f-9a4a-3a15c14176b0","חולי לילית 321","excel_import","534","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"cf6ab8af-7079-4e31-a98a-84a65e4a31a5","דינו של עשו","excel_import","776","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"cf7365b9-f8e3-45c9-9c02-ebc38f331a5f","אדם הראשון","excel_import","607","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"cfda46e5-cc5c-436c-8a3e-1c35afd457cd","במהרה בימנו","excel_import","360","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d01c1702-e05d-476e-85c5-b0de12344418","מנהיג חדש","excel_import","420","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d0349c00-23b3-4aa2-bba1-dbbf1aaa4637","תמיר מילר","excel_import","930","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d05195b3-bc1a-4b26-8ada-0e1972c00d9a","משיח שקר 2388 852","excel_import","958","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d071f632-8768-4c42-8db2-02ff79376107","יתענג","excel_import","533","true","1","dna","","","false","public_core","dna_status_preblessed","high",""
"d0871abf-50cf-4f95-aea7-10424ec6c32b","המטמטיקה","excel_import","218","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"d09f27c6-7d1e-4019-9fa1-3cfcc056069b","אני האדריכל","excel_import","331","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d0ed6343-4913-4cd3-a547-8a1f2111a6b9","קדשי הקדשים","excel_import","873","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d1151c05-2e6d-4a40-ac56-c7c2af862293","ימים רבים","excel_import","352","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d1485a6d-4886-4126-8616-cc92976be181","ימליכו אותי","excel_import","533","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d194f115-0581-4683-b8ee-f8b2f33f0292","משיח יבא 337","excel_import","371","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d1bd27dd-2ccd-4bd7-bcdf-1362467832df","שנת משיחי","excel_import","1118","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d1c0ec44-06e0-468a-9077-49e3aa88fba6","רצפת האגן 1426","excel_import","829","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d1caade0-e233-47d0-85f2-405a475f34c5","בוא היום","excel_import","70","true","3","appendix","","","false","public_core","graph_linked_node_id","high",""
"d1cf53fa-e5d9-48d3-932f-811cbf5e72da","גדולת יהוה - 873 1570 1101","excel_import","469","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d1d3351c-4639-45bd-85da-88536671fc95","מעבר יבק 664","excel_import","424","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d1e45b35-9be3-4bfd-8c9f-92d78c6ec922","צעדי משיח","excel_import","532","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d223e3f3-de71-4e07-a108-4b7755c7d868","גן עדן זה כאן 1258 260","excel_import","260","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d225a389-ace2-4c96-b4df-a27f84b6b536","צאצא של אחרי","excel_import","731","true","3","appendix","","","true","research_vocabulary","verified_general_no_extra_notes","medium",""
"d25b372f-11e1-49f4-a9cc-d2c32d3c7a1c","מקדש","excel_import","444","true","1","dna","","","false","public_core","graph_linked_node_id","high",""
"d25cbced-3065-48a0-879d-4ed49a57ff0d","2504 ביאת המשיח","excel_import","776","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d269cca3-46cd-4b37-8e91-16da31bb6b14","ר א מ ע פ ה 396","excel_import","396","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d28a5468-a887-4e97-870e-b2690180d21b","ההתגלות 2212","excel_import","849","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d290093b-fc06-4567-96d9-b30d199d4093","זרימה","excel_import","262","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"d2e294d4-e6dd-43d7-8f1d-7550fe4269bb","קול יהוה","excel_import","162","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d2fa0506-70c3-406a-9855-5d56ae44f442","קבוצה 474","excel_import","203","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d30b2cec-23a1-4bad-921a-c1e47cb594f9","אקים סכת דוד","excel_import","645","true","3","appendix","","","true","public_core","linked_to_published_post","high",""
"d363ca88-c73a-4421-b820-2eb929374120","3630 ב","excel_import","2","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d3f70d7a-b42b-42dc-843e-f7a410df6481","עמל התורה","excel_import","756","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d4074c01-e973-4199-ba2b-f50f245004ce","תיקון","excel_import","566","true","1","dna","","","true","public_core","linked_to_published_post","high",""
"d40b719d-7a47-4724-94e6-e7d50142f979","חפץ במקדשך","excel_import","644","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d4889d3a-c7f8-42f1-ab9b-c4cea65ae439","יהוה קדש","excel_import","430","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d4e29e3b-eee8-4c56-a17f-ef40847f043f","משימת ישראל","excel_import","1331","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d5080ce2-bae7-4aaf-9517-b3285b9bdce7","משפט הגואל","excel_import","474","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d5806530-1277-4252-92ad-7b9634700278","מלכי האמתי","excel_import","556","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d5938a6c-d46e-48cf-9a84-b57524cd43a3","חרב אירנית 881","excel_import","881","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d5a13242-85bf-4885-b87a-25c310f27294","האל האחרון 382 776 1152","excel_import","306","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d5d77bec-4680-40d8-ac90-b26df1d80b95","644 יבנה - לפני","excel_import","237","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d5dcf3b1-6dab-43e4-a4ec-da6aa341f6bc","הר הבית","excel_import","622","true","2","appendix","","","true","public_core","graph_linked_node_id","high",""
"d5e0609f-fcf5-4c8e-8c20-377064475b4b","המשיח ימלוך","excel_import","469","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d5f73f80-231c-470a-bcbc-b51133380f3e","ויתנו לך כתר","excel_import","1142","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d5f80164-74a5-4589-88ef-5d12b0665fa1","מושיעך בא","excel_import","449","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d6049dad-8f69-4403-8242-d1cbfca0ec34","משיח שר שלום","excel_import","1234","true","3","appendix","","","false","research_vocabulary","verified_general_no_extra_notes","medium",""
"d62ffaa1-2ce6-49ca-b70a-7a91027f0b3d","נפלתי קמתי 4545 - 65 -2800","excel_import","1120","false","3","appendix","","","true","research_vocabulary","unverified_general_candidate","low",""
"d63dc9b0-fbde-439c-97a3-2dfc0b1fc7fb","איראני 878 151","excel_import","272","false","3","appendix","","","true","archival_raw","raw_unparsed_formula_dump","medium",""
"d64e6db4-34d6-40f3-8a9b-d21c81c49e02","חור שחור","excel_import","728","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d6514d94-9c10-4a15-96a5-6018e6195884","קץ הנחש","excel_import","553","true","2","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d65a590a-d918-4f50-ade8-a3b8ee0477b1","עצת יהוה","excel_import","586","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d65da740-775f-4274-b003-6097d63c7332","עמלק מלק לק ק","excel_import","640","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d684c246-9b60-4ad7-9735-3cd6e648b9aa","ראש הנחש","excel_import","864","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d6a16768-5442-414d-a544-a57cfd22a9e0","י","excel_import","10","true","1","dna","","","true","public_core","dna_status_preblessed","high",""
"d6b4e3c7-007e-4a47-9866-498ca9324197","מי נבחרך","excel_import","330","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d6b5ef4c-40a5-441a-9c8b-cfaaedffe572","מלכות שמים","excel_import","886","true","3","appendix","","","true","public_core","graph_linked_node_id","high",""
"d6bc6808-9b9f-4a47-ad78-311077d3e8c4","גילוי דעת","excel_import","533","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d6e90949-95a7-48fc-9a63-4767755cc784","מי מושל","excel_import","426","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
"d73651da-ff77-41f0-bbb1-28418d4d1af8","תן לי כח","excel_import","518","true","3","appendix","","","true","research_package","verified_multi_method_documented","medium",""
